id,description_clean,score_final,label_predit,rules_details,nb_emojis,nb_alert_emojis,label_humain,notes
3913,"bâtie sur un terrain de 417 m² avec une surface totale couverte équivalente a 450 m² , cette villa est idéalement située en 3ème position par rapport à la plage, au sein d'une résidence sécurisée avec accès privé à la mer. elle se compose comme suit : 2eme rez de-chaussée spacieux salon, séjour lumineux, cuisine équipée, salle d'eau. etage une suite parentale avec dressing, deux chambres avec balcon offrant une vue sur la mer. 1er rez de chaussée espace polyvalent aménageable selon vos besoins. extérieur : grande terrasse, jardin, double garage. titre foncier climatisation résidence privée accès plage prix demandé : 1 200 000 dt",0.022,positif,aucun,0,0,positif,
4218,nous mettons pour la location un appartement s 1 situé en premier étage d'une résidence privé à boumhal bassatine. il est équipé par chauffage centrale. 600d/mois : 98 176 369,0.086,positif,aucun,1,0,positif,
3249,"bume occasion à ne pas rater a vendre villa s 3 chambres dans 120m2 prés de la mer a el haouaria cap bon notre agence ranime immo vous propose pour la vente une villa bien placée dans un quartier calme et près de tous les commodités, située à el haouaria cap bon cette villa a une surface couverte de 110m2 et dans un terrain de 120m2. cette villa est composée : de grand salon, 3 chambres, cuisine spacieuse, salles d'eau, et accès indépendant au terrasse. cette villa est équipée par l'électricité, de l'eau, et proche de toute commodité nécessaire. le dossier foncier est réglé. le prix est de 180 000dt pour les sérieux. notre agence est à votre disposition pour toutes informations et conseils nécessaires afin de disposer du bien. tél : ( 216) 23452279 whatsapp : ( 216) 98368348 fcb : ranime immo",0.545,neutre_negatif,urgence_forte|pression_achat,0,0,positif,
2800,"occasion à ne pas rater appartements s 2 à la plage d'el haouaria cap bon notre agence ranime immo propose de vendre un appartements très propres, bien placés à 100 m de la plage, dans un quartier calme touristique de vue panoramique et orientée par la mer, située a la plage d'el haouaria cap bon -appartement au 1er étage (surf 160 m2) composé : grand salon, 2 chambres à coucher, cuisine spacieuse bien équipée, salle de bain, et grande terrasse protégée et orientée par la mer. -cet appartement est équipé par compteur d'électricité et de l'eau et proches de tous les commodité nécessaire. -le dossier foncier réglé. le prix est de 200 000dt pour les sérieux occasion a ne pas raté. notre agence est à votre disposition pour toutes informations et conseils nécessaires afin de disposer du bien. tél : 216 23452279 whatsapp : 216 98368348 fcb : ranime immo",0.547,neutre_negatif,urgence_forte|pression_achat,0,0,neutre_negatif,
2021,"offre exclusif pour étranger. propriétaire offre pour un étranger une location à l'année d'un appartement s2 bien et luxueusement meublé . situé au 1er étage à la résidence riadh ennasr2, très proche du magasin général gouvernorat d'ariana, sécurisée gardée jours et nuits avec double ascenseurs. appartement de haut standing, état neuf bien lumineux et ensoleillé . se compose de : - une entrée, - une cuisine indépendante bien équipée ( réfrigérateur micro-ondes fourmachine à laver...). - séchoir. - 2 chambres de nuits dont une chambre avec un balcon. - un salon - une salle de bains. - un grand terrasse avec des bacs de plantes très jolies. - 2 places de parking au sous-sol. equipé de chauffage central 3 climatiseurs une connexion internet par wifi illimitée télé lcd avec récepteur numérique. prix du loyer à l'année 1600 dt /mois avec 2mois de caution . gsm propriétaire 216 55690000",0.563,neutre_negatif,ciblage_etranger,0,0,negatif,
2470,"villa luxueuse avec piscine et vue panoramique villa 2s 4 chambres confortable avec piscine new notre agence ranime immo propose de vendre une villa charmante haut standing 2s 4 chambres avec piscine confort new, située à 5 mn de la mer d'el haouaria cap bon grande villa haute standing 2s 4 chambres avec piscine, située à la mer d'el haouaria cap bon ( el argoob) avec vue dégagée directement à la mer. surface générale de 375m2 surface couverte de 235m2 le prix est de 750 000dt pour les sérieux. le dossier foncier. occasion à ne pas rater. notre agence est à votre disposition pour toutes informations et conseils nécessaires afin de disposer du bien. tél : 216 23452279 whatsapp : 216 98368348 fcb : ranime immo",0.542,neutre_negatif,urgence_forte|pression_achat,0,0,negatif,
3628,terrain agricole à 200 m de la voie goudronnée situé en face de play time à 2 pas de la gp1 terrain mis à la vente superficie 4000 m² comprenant 60 pieds d'olives présence de l' électricité 70 m d'altitude par rapport au niveau de la mer vue mer prix demandé 250 dt le m² négociable infos et visite contactez l'immobilière du lac h sousse au 216 73 370 942 où 216 99 904 113 et 216 23 713 406,0.213,neutre_positif,contacts_multiples,0,0,neutre_negatif,
2086,"offre exclusif pour étranger. propriétaire offre pour un étranger une location à l'année d'un appartement s2 bien et luxueusement meublé . situé au 1er étage à la résidence riadh ennasr2, très proche du magasin général gouvernorat d'ariana, sécurisée gardée jours et nuits avec double ascenseurs. appartement de haut standing, état neuf bien lumineux et ensoleillé . se compose de : - une entrée, - une cuisine indépendante bien équipée ( réfrigérateur micro-ondes fourmachine à laver...). - séchoir. - 2 chambres de nuits dont une chambre avec un balcon. - un salon - une salle de bains. - un grand terrasse avec des bacs de plantes très jolies. - 2 places de parking au sous-sol. equipé de chauffage central 3 climatiseurs une connexion internet par wifi illimitée télé lcd avec récepteur numérique. prix du loyer à l'année 1600 dt /mois avec 2mois de caution . gsm propriétaire 216 55690000",0.563,neutre_negatif,ciblage_etranger,0,0,negatif,
87,"DescriptionOFFRE EXCLUSIF POUR ÉTRANGER.Propriétaire offre pour un étranger une location à l'année d'un Appartement S2 bien et luxueusement meublé .Situé au 1er étage à la résidence Riadh Ennasr2, très proche du magasin général gouvernorat d'Ariana, sécurisée gardée jours et nuits avec double ascenseurs.Appartement de haut standing, état neuf bien lumineux et ensoleillé .Se compose de :- une entrée,- une cuisine indépendante bien équipée ( réfrigérateur micro-ondes fourmachine à laver...).- séchoir.- 2 chambres de nuits dont une chambre avec un balcon.- un salon- une salle de bains.- un grand terrasse avec des bacs de plantes très jolies.- 2 Places de parkingau sous-sol.Equipé de chauffage central 3 climatiseurs une connexion internet par Wifi illimitée télé LCD avec récepteur numérique.Prix du loyer à l'année 1600 dt /mois avec 2mois de caution .GSM propriétaire 216 55690000",0.568,neutre_negatif,ciblage_etranger,0,0,negatif,
3804,"particulier met en location pour étranger, un appartement s 4 meublé haut standing, spacieux neuf. dans une résidence , au cité les palmeraies , à proximité du lac 2, se compose : - une salon spacieuse - 4 chambres de nuit dont 1 suite parentale avec sdb . - une cuisine bien équipée séchoir - une 2ème salle de bain avec salle d'eau. - une salle d'eau séparée. - une place de parking au sous-sol , - chauffage central 4 climatiseurs 4 tv. - résidence sécurisée gardée et possède un espace vert agréable avec jardin d'enfants. prix du loyer à l'année 2000 dt/mois avec 2 mois de caution. gsm 216 55690000",0.529,neutre_negatif,ciblage_etranger,0,0,negatif,
2859,"- on met à la location un appartement s 1 haut standing d'une superficie totale de 80m² situé au 4éme étage avec ascenseur dans une résidence sécurisée et proche de toutes les commodités à ennasr 2. - son orientation est optimale. il est très lumineux et ensoleillé. - il se compose d'un salon avec balcon, d'une cuisine agencée et équipée (plaque, hotte, four) avec un séchoir, d'une chambre à coucher avec un dressing et d'une salle de bain. - chauffage central, climatisation en split et place de parking au sous-sol sont à la disposition. - loyer 1100dt/m 100dt/m les frais de syndic 1 mois de caution. pour plus d'information veuillez contacter votre conseiller sur le 58 668 568 / 71 232 911.",0.05,positif,aucun,0,0,negatif,
4997,"DescriptionS 1 spacieux Vue de mer À vendre S 1 avec meuble Au niveau 4eme étage avec ascenseur ( 96m2 ) avec terrasse Avec vue de mer ( 5 minutes al bhar ) Prix : 185000 avec meuble Emplacement: panorama près clinique Essalem de tous les commodités, transports et à deux pas de la plage INFOS VISITES : 28.657.936 // 55 660 538 // 50 802 150 (WhatsApp Disponible) 216 55 660 538",0.218,neutre_positif,contacts_multiples,1,0,positif,
4649,l?agence immobilière glmk vous propose à la location un appartement de très haut standing idéalement située dans une résidence sécurisée et très priséeau lac 2. description de la villa ? s3 ? salon slle à manger avec balcon ? salle d?eau pour les invités ? cuisine équipée moderne avec séchoir ? deux chambres avec dressing ? une suite parentale avec dressing et salle de douche ? une salle de bain avec baignoire ? une place de parking au sous sol. superficies ? surface couverte 160 m² pour plus d?informations ou pour organiser une visite 50 137 422 / 50 133 262 3 pieces.,0.224,neutre_positif,absence_prix_bien_cher,0,0,neutre_positif,
266,"Description Appartement (S 2) vue de Piscine situé dans une résidence pied dans l'eau à Chatt Mariem Place de parking au sous sol Attestation de propriété individuel Appartement bénéficie d'un luminosité naturelle Orientation EST Accès sécurisé dans la résidence avec code et avec caméra de surveillance Ascenseur Une plage privée, des piscines extérieures à l'eau de mer ,des restaurants, des salon de Thé , piscine couverte, salon de coiffure et esthétique ,une salle de jeu, supérette et une aire de jeux pour les enfants pour plus de confort Superficie 95 m². Appelez nous pour le visiter gratuitement. Votre conseillère : ACHWEK SEDDIK: 𝐈𝐍𝐅𝐎𝐋𝐈𝐍𝐄 : 21628615615 Whatsapp / Botim. Votre Conseiller : ALI ZAATIR : 𝐈𝐍𝐅𝐎𝐋𝐈𝐍𝐄 : 21628614614 Whatsapp / Botim. Nos Adresses : Agence Khezema : Rue Hassen Ben Said 4051 khezema ouest sousse. 𝐈𝐍𝐅𝐎𝐋𝐈𝐍𝐄: 21673275544. Agence Bouhsina : Rue Omar Ibn Abdelaziz Bouhsina Sousse, 4027. 𝐈𝐍𝐅𝐎𝐋𝐈𝐍𝐄 : 21673216390.",0.544,neutre_negatif,multiple_whatsapp|emojis_excessifs|absence_prix_bien_cher|contacts_multiples,16,0,neutre_negatif,
3145,"à louer dépôt de stockage à mornaguia gp5 keskes immo services vous propose un dépôt idéal pour stockage, logistique ou activité industrielle. emplacement stratégique : situé sur la route principale mornaguia gp5, avec excellente accessibilité et grande visibilité. caractéristiques : superficie totale du terrain : 5 000 m² surface bâtie : 3 000 m² dépôt spacieux et fonctionnel accès facile pour poids lourds visite gratuit et renseignements : 98 305 239 / 99 984 810",0.032,positif,aucun,0,0,positif,
3813,"offre exclusif pour étranger. propriétaire offre pour un étranger une location à l'année d'un appartement s2 bien et luxueusement meublé . situé au 1er étage à la résidence riadh ennasr2, très proche du magasin général gouvernorat d'ariana, sécurisée gardée jours et nuits avec double ascenseurs. appartement de haut standing, état neuf bien lumineux et ensoleillé . se compose de : une entrée, une cuisine indépendante bien équipée ( réfrigérateur micro-ondes fourmachine à laver séchoir. 2 chambres de nuits dont une chambre avec un balcon. un salon une salle de bains. un grand terrasse avec des bacs de plantes très jolies. 2 places de parking au sous-sol. equipé de chauffage central 3 climatiseurs une connexion internet par wifi illimitée télé lcd avec récepteur numérique. prix du loyer à l'année 1600 dt /mois avec 2mois de caution . gsm propriétaire 216 55690000",0.558,neutre_negatif,ciblage_etranger,0,0,negatif,
3034,just on time immo met à votre disposition pour la location un étage de villa s2 à cité el ghazela. il est composé comme suit un salon une cuisine un séchoir 2 chambres à coucher sdd équipé avec un chauffage central et un climatiseur un garage pour plus d?information 29667274 ou 29667914 2 pieces.,0.268,neutre_positif,absence_prix_bien_cher,0,0,neutre_positif,
194,"Description Attestation de Propriété Individuel Quartier sélectif, doté d'un bon voisinage à Bouhsina El Ghazali Au deuxième étage d'une Petite Résidence R 2, gardée et sécurisée. Abri de voiture est disponible devant la résidence Idéal pour investissement grâce à sa rentabilité locatif Bénéficie d'un luminosité naturelle Superficie 85 m² Trois balcons Dressing. Appelez nous pour le visiter gratuitement. Votre conseillère : ACHWEK SEDDIK: 𝐈𝐍𝐅𝐎𝐋𝐈𝐍𝐄 : 21628615615 Whatsapp / Botim. Votre Conseiller : ALI ZAATIR : 𝐈𝐍𝐅𝐎𝐋𝐈𝐍𝐄 : 21628614614 Whatsapp / Botim. Nos Adresses : Agence Bouhsina : Rue Omar Ibn Abdelaziz Bouhsina Sousse, 4027. 𝐈𝐍𝐅𝐎𝐋𝐈𝐍𝐄 : 21673216390 Agence Khezema : Rue Hassen Ben Said 4051 khezema ouest sousse. 𝐈𝐍𝐅𝐎𝐋𝐈𝐍𝐄: 21673275544.",0.545,neutre_negatif,multiple_whatsapp|promesse_rentabilite|emojis_excessifs|contacts_multiples,16,0,neutre_negatif,
